"name","red_mean","red_sd","red_skew","red_kurtosis","green_mean","green_sd","green_skew","green_kurtosis","blue_mean","blue_sd","blue_skew","blue_kurtosis"
"SALIa2014a_001753 (1).JPG",0.383323668186961,0.20683926884143,0.198319919408037,1.9794453925821,0.423988028133617,0.224823059097919,0.153647648720794,1.84901288326191,0.367041655147777,0.209909195457015,0.238092873098992,1.96026451426499
"SALIa2014a_001753.JPG",0.383323668186961,0.20683926884143,0.198319919408037,1.9794453925821,0.423988028133617,0.224823059097919,0.153647648720794,1.84901288326191,0.367041655147777,0.209909195457015,0.238092873098992,1.96026451426499
"SALIa2014a_001754.JPG",0.380661954443439,0.206404780440958,0.114256706580184,1.82428390290878,0.428394105699327,0.225754435926182,0.0441952184248509,1.71471051933048,0.388653515834434,0.219879319816404,0.0957050586383189,1.75231925438065
"SALIa2014a_001755.JPG",0.345216030544705,0.17887598242821,0.0380149775062424,2.17878403662128,0.428747559840383,0.214323578955686,-0.100979628750562,1.77489923825766,0.446854653701283,0.238098090334966,-0.0733725918330707,1.6641775379117
"SALIa2014a_001756.JPG",0.310161868575352,0.155024523985557,0.093646571369672,2.96336398656964,0.417262374030219,0.194953047884591,-0.195974193487311,1.99859585147778,0.495782646478391,0.241455222419853,-0.226006058616608,1.7696608870721
"SALIa2014a_001757.JPG",0.238891146541421,0.0878816158797669,1.75039318094322,23.6480286909661,0.239588749954124,0.0884725762243528,1.83453225824335,23.6582560490508,0.23889225853814,0.0878811706077581,1.75001717076552,23.6492455448206
"SALIa2014a_001758.JPG",0.221427334056181,0.0894285660709219,2.04827845426433,23.6972600485095,0.22212514939651,0.0901456702206895,2.1202049067492,23.6413429237763,0.221428461012498,0.089428240663963,2.04789634105573,23.6979507528194
"SALIa2014a_001759.JPG",0.337289887471916,0.186671251551717,0.291715803410262,2.21138164134555,0.442861877391541,0.2365189838996,0.191419940398885,1.83198815012869,0.471715488309175,0.263378057934235,0.238444487916313,1.84945294069888
"SALIa2014a_001760.JPG",0.359047329971214,0.188518311117759,0.177022640001493,2.16463733800033,0.416925308127808,0.215881325656835,0.113706232302521,1.92254805002513,0.386506674024794,0.217417029083965,0.215845414014304,1.95952248601794
"SALIa2014a_001761.JPG",0.386128278495439,0.193283815839637,0.0159871204821008,2.09104083726543,0.421220260819578,0.206281165739559,-0.0441601502068776,1.96013177965999,0.3547210942686,0.187952880339894,0.0484495490179722,2.11137548154797
"SALIa2014a_001762.JPG",0.343435926998363,0.180020943204127,0.0821399987397164,2.19408030200167,0.399293329824809,0.202105408317842,-0.0167143751320034,1.93095092862582,0.371584657905928,0.202662337102482,0.0226559213863224,1.9361285396304
"SALIa2014a_001763.JPG",0.340161880792356,0.172926861499721,0.0694902343164582,2.36820305673633,0.43543919581993,0.213424684561216,-0.0678205790682322,1.90682551390308,0.465373288572224,0.24147075808318,-0.0569554016065023,1.81725114597134
"SALIa2014a_001764.JPG",0.226067975611469,0.127452774134914,0.683353130123783,6.34027741872855,0.392059308719012,0.189912296025234,-0.0973300720628608,2.11570576378831,0.514633732216031,0.254292896667504,-0.176014521519002,1.87567370954659
"SALIa2014a_001765.JPG",0.239933849160188,0.0941435269159918,1.47183891958586,18.1689624151949,0.240631726832172,0.0946881006731453,1.54069586736073,18.2343763428764,0.239934934977613,0.0941428491843505,1.47152532492212,18.1699657982748
"SALIa2014a_001766.JPG",0.223020920098997,0.0929372149820911,1.85364660371315,20.4244570507502,0.22371891869439,0.0936156554659515,1.9187859294237,20.4219658889099,0.223022161745558,0.0929365610210637,1.85333616739952,20.4253115393511
"SALIa2014a_001767.JPG",0.32857549954084,0.17713741495832,0.351049066669515,2.50801604008952,0.471129205491808,0.238767591191178,0.188513385705703,2.03878838229661,0.501299186158024,0.257609399024138,0.194752734565793,2.03226820377855
"SALIa2014a_001768.JPG",0.333845315571704,0.160295574694652,0.22596876345341,3.04943359320364,0.412949031007056,0.192881580405581,0.0630074940362585,2.35548092799948,0.385758812598933,0.192839783623713,0.208872455574322,2.41774375417781
