"name","red_mean","red_sd","red_skew","red_kurtosis","green_mean","green_sd","green_skew","green_kurtosis","blue_mean","blue_sd","blue_skew","blue_kurtosis"
"SALIa2016a_005746.JPG",0.241749209680573,0.246858884487296,0.616690359071352,2.70198273960231,0.269493597627801,0.271656896140915,0.505578664912328,2.28899958736497,0.25106356110769,0.257075469309904,0.59362739368532,2.54075047786286
"SALIa2016a_005747.JPG",0.230033651491503,0.231937837111053,0.427637759870964,1.9675492402094,0.257283259671299,0.258111432308262,0.403542202312938,1.88044854991026,0.236267684551289,0.238748787022544,0.443089418772048,1.99564345010078
"SALIa2016a_005748.JPG",0.227444053678257,0.230316173712945,0.554524456850362,2.54595085862431,0.250597368729477,0.251903710102524,0.490338511077337,2.28486177134721,0.222749616864185,0.226977937792926,0.565327603300359,2.52960970906458
"SALIa2016a_005749.JPG",0.240061708372342,0.24601313309361,0.594040001293733,2.54603896756168,0.262875009453879,0.267313688083968,0.518584463148754,2.24558572741312,0.234341057021236,0.24234554730279,0.610876193718585,2.53724318311439
"SALIa2016a_005750.JPG",0.226100607699314,0.228284186534285,0.574281071031526,2.67536080455871,0.252693842680473,0.25262112978329,0.489907187809404,2.3401327320064,0.229199346327009,0.231798696847889,0.547309523559068,2.50857877678422
"SALIa2016a_005751.JPG",0.225923878592619,0.220161850793033,0.38098439577538,2.29655554905566,0.254216436336976,0.245464349720265,0.306636525203925,2.02537107143076,0.229445687890068,0.223505056362514,0.348255990716691,2.13277342583318
"SALIa2016a_005752.JPG",0.210473136852968,0.198855251262191,0.18779666451332,1.93163726274358,0.242466560030356,0.227140449169936,0.119560437280276,1.68646029534304,0.222174771822341,0.209958704482057,0.157867137985839,1.74868124695409
"SALIa2016a_005753.JPG",0.183987664903843,0.174972943812206,0.243727266857547,2.18919260574151,0.216319158980132,0.203596581437799,0.154397455785061,1.79912179491426,0.201219287394683,0.191314733026538,0.202825654461913,1.90004908895679
"SALIa2016a_005754.JPG",0.160782992098861,0.160788976261864,0.633492085400622,3.50984163810021,0.192046670333156,0.190217496587807,0.520209496580405,2.81372171651453,0.185244893156289,0.186000540489275,0.597642282849147,3.06566869088172
"SALIa2016a_005755.JPG",0.17844537175956,0.179404649121517,0.6466411227848,3.38558644684913,0.215181689982871,0.214115244136932,0.518444392599896,2.67052367016764,0.212901131433049,0.21407213032646,0.555440643380701,2.721188265429
"SALIa2016a_005756.JPG",0.18030215933982,0.17680640352726,0.463389737711456,2.83016836969351,0.217745243914843,0.211297001215417,0.362129329472473,2.3095724509387,0.22653472458447,0.220856940250866,0.36518543483205,2.24463321873048
"SALIa2016a_005757.JPG",0.0640491325488904,0.0736351164870571,3.37071028277961,40.2200584023561,0.0647455005481979,0.0759642051269994,3.54049010968777,39.7759250294851,0.0640509114943146,0.0736353820969495,3.36986291510581,40.2138963340196
"SALIa2016a_005758.JPG",0.055460257275386,0.0691991511247616,4.31605451946,53.7293664297112,0.0561562400650675,0.0717566779032473,4.45749280301817,52.1105993818987,0.0554621172519612,0.0691995913457138,4.31499099074475,53.7201699027973
"SALIa2016a_005759.JPG",0.0485542968051886,0.0623585502593826,5.6457484540353,82.1336513610136,0.0492498881520789,0.0652558262934526,5.73925462984102,77.0758248142108,0.0485563325570299,0.0623591827943152,5.64425880205214,82.1179486601266
"SALIa2016a_005760.JPG",0.233869976364892,0.230000661843616,0.440819416365721,2.47661561626018,0.270280304062631,0.262072973143336,0.316625279896001,2.0156728661579,0.258860636839084,0.253101696696847,0.361879668272552,2.13110908777411
"SALIa2016a_005761.JPG",0.234271949231281,0.23574412352709,0.46683756237295,2.14647865284057,0.278198062418119,0.278710318251785,0.438137375121749,2.02322222796672,0.276031816544387,0.279604451802913,0.48574412337968,2.11063945616137
"SALIa2016a_005762.JPG",0.214031036012252,0.225734376303096,0.692661133695842,2.59095562977861,0.254537263088283,0.267533802583183,0.660500902537738,2.41553759740655,0.250724572017073,0.267946986827885,0.722834645991607,2.54158018836768
"SALIa2016a_005763.JPG",0.249164022904977,0.264616668251007,0.731906656910569,2.64732071798853,0.283628228688781,0.297959299322195,0.652870094045598,2.35273657559054,0.278671103143454,0.296903514764932,0.699157522291854,2.42092224180473
"SALIa2016a_005764.JPG",0.234480466636101,0.229159292975181,0.391975741313809,2.31347849830653,0.265640701045597,0.256931459399104,0.310359575697415,2.01215479085135,0.245200445054663,0.240228408875911,0.384404849982414,2.20063678981176
"SALIa2016a_005765.JPG",0.229118255684655,0.217192838766908,0.193026359051809,1.87796695397191,0.260754028764212,0.245398679858904,0.143165343778426,1.70713472797947,0.239719541604192,0.228123871786608,0.196043844479778,1.79533106333975
"SALIa2016a_005766.JPG",0.207941860422391,0.196321557979699,0.159688927931228,1.8333902532081,0.241896183571723,0.226443221894376,0.10116562118037,1.62565107459223,0.224429450728688,0.212170802054382,0.143616976983808,1.68186159631166
"SALIa2016a_005767.JPG",0.213693323322371,0.20418010691554,0.225758872396659,1.95074421353133,0.24569068186622,0.232499045584366,0.168252506120856,1.75984061582087,0.228412795858201,0.218291383905217,0.216606267559586,1.84868913313885
"SALIa2016a_005768.JPG",0.220240629837328,0.212849955990923,0.320959431100014,2.23678190831998,0.249883317107744,0.238119097398404,0.223783345683787,1.91165520204046,0.232115732760333,0.223045412747505,0.270026322922657,2.03731264797401
"SALIa2016a_005769.JPG",0.224639743368366,0.219259985189562,0.413624944953748,2.51063244753348,0.251584556977535,0.242202076457341,0.307612084543577,2.12412054086207,0.229929802471837,0.224526154400655,0.396797352415274,2.38635343760993
"SALIa2016a_005770.JPG",0.201746689193786,0.200379804150579,0.516925998376182,2.81743361074263,0.23231914361379,0.227046384969568,0.401237518734872,2.37099435864368,0.221484791629669,0.219055834459794,0.452810643045273,2.48326663408083
"SALIa2016a_005771.JPG",0.191640739616913,0.200820368388641,0.838665523552156,3.74528334576049,0.237828499127791,0.24148812257487,0.592507846821738,2.68453945815439,0.25245013654866,0.254970227849672,0.527047499674413,2.42689743828564
"SALIa2016a_005772.JPG",0.15161487102203,0.16358885521232,1.16857591636708,5.60059844673241,0.223564197868319,0.228262420501365,0.686062429476967,3.13775413486574,0.260160652428548,0.2608347174118,0.495703720327579,2.38318806227798
